player_name,team,salary_usd,season_end_year,season_label
Eric Bledsoe,New Orleans Pelicans,16875000.0,2021,2020-21
Eric Gordon,Houston Rockets,16869276.0,2021,2020-21
Timofey Mozgov,Orlando Magic,16720000.0,2021,2020-21
Caris LeVert,Indiana Pacers,16203704.0,2021,2020-21
Joe Harris,Brooklyn Nets,16071429.0,2021,2020-21
James Johnson,New Orleans Pelicans,16047100.0,2021,2020-21
Dennis Schroder,Los Angeles Lakers,16000000.0,2021,2020-21
Clint Capela,Atlanta Hawks,16000000.0,2021,2020-21
Cody Zeller,Charlotte Hornets,15415730.0,2021,2020-21
Danny Green,Philadelphia 76ers,15365853.0,2021,2020-21
Davis Bertans,Washington Wizards,15000000.0,2021,2020-21
Andre Iguodala,Miami Heat,15000000.0,2021,2020-21
Jonas Valanciunas,Memphis Grizzlies,15000000.0,2021,2020-21
Marcus Morris Sr.,LA Clippers,14888721.0,2021,2020-21
Luke Babbitt,Miami Heat,14651700.0,2021,2020-21
Rudy Gay,San Antonio Spurs,14500000.0,2021,2020-21
Kelly Oubre Jr.,Golden State Warriors,14375000.0,2021,2020-21
Dejounte Murray,San Antonio Spurs,14286000.0,2021,2020-21
Will Barton,Denver Nuggets,13723214.0,2021,2020-21
Marcin Gortat,LA Clippers,13565218.0,2021,2020-21
Thaddeus Young,Chicago Bulls,13545000.0,2021,2020-21
Patty Mills,San Antonio Spurs,13535714.0,2021,2020-21
Terrence Ross,Orlando Magic,13500000.0,2021,2020-21
Marcus Smart,Boston Celtics,13446428.0,2021,2020-21
Malik Beasley,Minnesota Timberwolves,13425895.0,2021,2020-21
Patrick Beverley,LA Clippers,13333333.0,2021,2020-21
Christian Wood,Houston Rockets,13015873.0,2021,2020-21
JJ Redick,Dallas Mavericks,13013700.0,2021,2020-21
Justise Winslow,Memphis Grizzlies,13000000.0,2021,2020-21
Jusuf Nurkic,Portland Trail Blazers,12888889.0,2021,2020-21
Trevor Ariza,Miami Heat,12800000.0,2021,2020-21
Courtney Lee,Dallas Mavericks,12759670.0,2021,2020-21
Brook Lopez,Milwaukee Bucks,12697674.0,2021,2020-21
Cory Joseph,Detroit Pistons,12600000.0,2021,2020-21
Kelly Olynyk,Houston Rockets,12598243.0,2021,2020-21
Miles Plumlee,Memphis Grizzlies,12500000.0,2021,2020-21
T.J. Warren,Indiana Pacers,12500000.0,2021,2020-21
Nikola Mirotic,Milwaukee Bucks,12500000.0,2021,2020-21
Tyreke Evans,Indiana Pacers,12400000.0,2021,2020-21
Markelle Fultz,Orlando Magic,12288697.0,2021,2020-21
Taurean Prince,Cleveland Cavaliers,12250000.0,2021,2020-21
Tony Snell,Atlanta Hawks,12178571.0,2021,2020-21
Robert Covington,Portland Trail Blazers,12138345.0,2021,2020-21
Kentavious Caldwell-Pope,Los Angeles Lakers,12073020.0,2021,2020-21
Larry Nance Jr.,Cleveland Cavaliers,11709091.0,2021,2020-21
Zach Randolph,Dallas Mavericks,11692308.0,2021,2020-21
Jordan Clarkson,Utah Jazz,11500000.0,2021,2020-21
Spencer Dinwiddie,Brooklyn Nets,11454048.0,2021,2020-21
Dillon Brooks,Memphis Grizzlies,11400000.0,2021,2020-21
Omer Asik,Chicago Bulls,11286516.0,2021,2020-21
Dwight Powell,Dallas Mavericks,11080125.0,2021,2020-21
Lonzo Ball,New Orleans Pelicans,11003782.0,2021,2020-21
Josh Richardson,Dallas Mavericks,10865952.0,2021,2020-21
Norman Powell,Portland Trail Blazers,10865952.0,2021,2020-21
Joe Ingles,Utah Jazz,10863637.0,2021,2020-21
Jeremy Lamb,Indiana Pacers,10500000.0,2021,2020-21
DeAndre Jordan,Brooklyn Nets,10375678.0,2021,2020-21
Zion Williamson,New Orleans Pelicans,10245480.0,2021,2020-21
Rodney Hood,Toronto Raptors,10047450.0,2021,2020-21
Tomas Satoransky,Chicago Bulls,10000000.0,2021,2020-21
Darren Collison,Los Angeles Lakers,10000000.0,2021,2020-21
Jayson Tatum,Boston Celtics,9897120.0,2021,2020-21
Anthony Edwards,Minnesota Timberwolves,9757440.0,2021,2020-21
Al-Farouq Aminu,Chicago Bulls,9720900.0,2021,2020-21
Dante Exum,Cleveland Cavaliers,9600000.0,2021,2020-21
George Hill,Philadelphia 76ers,9590602.0,2021,2020-21
De'Anthony Melton,Memphis Grizzlies,9571712.0,2021,2020-21
Deandre Ayton,Phoenix Suns,9562920.0,2021,2020-21
Kyle Anderson,Memphis Grizzlies,9505100.0,2021,2020-21
Meyers Leonard,Miami Heat,9400000.0,2021,2020-21
Montrezl Harrell,Los Angeles Lakers,9258000.0,2021,2020-21
Jae Crowder,Phoenix Suns,9258000.0,2021,2020-21
Serge Ibaka,LA Clippers,9258000.0,2021,2020-21
Derrick Jones Jr.,Portland Trail Blazers,9258000.0,2021,2020-21
Tristan Thompson,Boston Celtics,9258000.0,2021,2020-21
Derrick Favors,Utah Jazz,9258000.0,2021,2020-21
Dario Saric,Phoenix Suns,9250000.0,2021,2020-21
Ja Morant,Memphis Grizzlies,9166800.0,2021,2020-21
Delon Wright,Sacramento Kings,9000000.0,2021,2020-21
Marvin Bagley III,Sacramento Kings,8963640.0,2021,2020-21
Cedi Osman,Cleveland Cavaliers,8840580.0,2021,2020-21
Tyus Jones,Memphis Grizzlies,8817143.0,2021,2020-21
James Wiseman,Golden State Warriors,8730240.0,2021,2020-21
Royce O'Neale,Utah Jazz,8500000.0,2021,2020-21
Thomas Bryant,Washington Wizards,8333333.0,2021,2020-21
CJ Miles,Boston Celtics,8333333.0,2021,2020-21
Maxi Kleber,Dallas Mavericks,8325000.0,2021,2020-21
RJ Barrett,New York Knicks,8231760.0,2021,2020-21
Jakob Poeltl,San Antonio Spurs,8101852.0,2021,2020-21
De'Aaron Fox,Sacramento Kings,8099627.0,2021,2020-21
Luka Doncic,Dallas Mavericks,8049360.0,2021,2020-21
Mason Plumlee,Detroit Pistons,8000000.0,2021,2020-21
Lou Williams,Atlanta Hawks,8000000.0,2021,2020-21
P.J. Tucker,Milwaukee Bucks,7969537.0,2021,2020-21
LaMelo Ball,Charlotte Hornets,7839960.0,2021,2020-21
Seth Curry,Philadelphia 76ers,7834449.0,2021,2020-21
Derrick Rose,New York Knicks,7682927.0,2021,2020-21
Cristiano Felicio,Chicago Bulls,7529020.0,2021,2020-21
Rajon Rondo,LA Clippers,7500000.0,2021,2020-21
Darrell Arthur,Phoenix Suns,7464912.0,2021,2020-21
De'Andre Hunter,Atlanta Hawks,7422000.0,2021,2020-21
Jonathan Isaac,Orlando Magic,7362566.0,2021,2020-21
Doug McDermott,Indiana Pacers,7333333.0,2021,2020-21
Robin Lopez,Washington Wizards,7300000.0,2021,2020-21
Jaren Jackson Jr.,Memphis Grizzlies,7257360.0,2021,2020-21
JaMychal Green,Denver Nuggets,7199760.0,2021,2020-21
Patrick Williams,Chicago Bulls,7068360.0,2021,2020-21
Aron Baynes,Toronto Raptors,7000000.0,2021,2020-21
Darius Miller,Oklahoma City Thunder,7000000.0,2021,2020-21
Ivica Zubac,LA Clippers,7000000.0,2021,2020-21
Chris Boucher,Toronto Raptors,6750000.0,2021,2020-21
Lauri Markkanen,Chicago Bulls,6731508.0,2021,2020-21
Darius Garland,Cleveland Cavaliers,6720720.0,2021,2020-21
D.J. Augustin,Houston Rockets,6666667.0,2021,2020-21
Trae Young,Atlanta Hawks,6571800.0,2021,2020-21
Juancho Hernangomez,Minnesota Timberwolves,6493000.0,2021,2020-21
Isaac Okoro,Cleveland Cavaliers,6400920.0,2021,2020-21
Milos Teodosic,LA Clippers,6300000.0,2021,2020-21
Frank Ntilikina,New York Knicks,6176578.0,2021,2020-21
Wesley Johnson,Washington Wizards,6134520.0,2021,2020-21
Jarrett Culver,Minnesota Timberwolves,6104280.0,2021,2020-21
Ish Smith,Washington Wizards,6000000.0,2021,2020-21
Alec Burks,New York Knicks,6000000.0,2021,2020-21
Mo Bamba,Orlando Magic,5969040.0,2021,2020-21
Onyeka Okongwu,Atlanta Hawks,5813640.0,2021,2020-21
Justin Holiday,Indiana Pacers,5720000.0,2021,2020-21
Jonathon Simmons,Washington Wizards,5700000.0,2021,2020-21
Dennis Smith Jr.,Detroit Pistons,5686677.0,2021,2020-21
Avery Bradley,Houston Rockets,5635000.0,2021,2020-21
Coby White,Chicago Bulls,5572680.0,2021,2020-21
Trey Lyles,San Antonio Spurs,5500000.0,2021,2020-21
Alex Abrines,Oklahoma City Thunder,5455236.0,2021,2020-21
Jason Smith,New Orleans Pelicans,5450000.0,2021,2020-21
Wendell Carter Jr.,Orlando Magic,5448840.0,2021,2020-21
Zach Collins,Chicago Bulls,5406255.0,2021,2020-21
Malik Monk,Charlotte Hornets,5345687.0,2021,2020-21
Killian Hayes,Detroit Pistons,5307120.0,2021,2020-21
Alexis Ajinca,LA Clippers,5285394.0,2021,2020-21
Luke Kennard,LA Clippers,5273826.0,2021,2020-21
Donovan Mitchell,Utah Jazz,5195501.0,2021,2020-21
Rodney McGruder,Detroit Pistons,5192307.0,2021,2020-21
Bam Adebayo,Miami Heat,5115492.0,2021,2020-21
Jaxson Hayes,New Orleans Pelicans,5105160.0,2021,2020-21
Richaun Holmes,Sacramento Kings,5005350.0,2021,2020-21
Mike Scott,Philadelphia 76ers,5005350.0,2021,2020-21
Ed Davis,Minnesota Timberwolves,5005350.0,2021,2020-21
Enes Freedom,Portland Trail Blazers,5005350.0,2021,2020-21
Nerlens Noel,New York Knicks,5000000.0,2021,2020-21
Daniel Theis,Chicago Bulls,5000000.0,2021,2020-21
Dirk Nowitzki,Dallas Mavericks,5000000.0,2021,2020-21
Kyle Singler,Oklahoma City Thunder,4996000.0,2021,2020-21
Collin Sexton,Cleveland Cavaliers,4991880.0,2021,2020-21
Pat Connaughton,Milwaukee Bucks,4938272.0,2021,2020-21
Obi Toppin,New York Knicks,4862040.0,2021,2020-21
Josh Jackson,Detroit Pistons,4767000.0,2021,2020-21
Garrett Temple,Chicago Bulls,4767000.0,2021,2020-21
Kris Dunn,Atlanta Hawks,4767000.0,2021,2020-21
Rui Hachimura,Washington Wizards,4692840.0,2021,2020-21
Denzel Valentine,Chicago Bulls,4642800.0,2021,2020-21
Kevin Knox II,New York Knicks,4588680.0,2021,2020-21
D.J. Wilson,Houston Rockets,4548280.0,2021,2020-21
Deni Avdija,Washington Wizards,4469160.0,2021,2020-21
Kevon Looney,Golden State Warriors,4464226.0,2021,2020-21
Cam Reddish,Atlanta Hawks,4458000.0,2021,2020-21
T.J. Leaf,Portland Trail Blazers,4326825.0,2021,2020-21
Jalen Smith,Phoenix Suns,4245720.0,2021,2020-21
JaVale McGee,Denver Nuggets,4200000.0,2021,2020-21
Reggie Bullock Jr.,New York Knicks,4200000.0,2021,2020-21
Mikal Bridges,Phoenix Suns,4161000.0,2021,2020-21
Shai Gilgeous-Alexander,Oklahoma City Thunder,4141320.0,2021,2020-21
John Collins,Atlanta Hawks,4137302.0,2021,2020-21
Nicolo Melli,Dallas Mavericks,4102564.0,2021,2020-21
Willie Cauley-Stein,Dallas Mavericks,4100000.0,2021,2020-21
Devin Vassell,San Antonio Spurs,4033440.0,2021,2020-21
Cameron Johnson,Phoenix Suns,4033440.0,2021,2020-21
P.J. Washington,Charlotte Hornets,4023600.0,2021,2020-21
Patrick McCaw,Toronto Raptors,4000000.0,2021,2020-21
Dorian Finney-Smith,Dallas Mavericks,4000000.0,2021,2020-21
Terrance Ferguson,Philadelphia 76ers,3944013.0,2021,2020-21
Miles Bridges,Charlotte Hornets,3934320.0,2021,2020-21
Jevon Carter,Phoenix Suns,3925000.0,2021,2020-21
Jarrett Allen,Cleveland Cavaliers,3909902.0,2021,2020-21
OG Anunoby,Toronto Raptors,3872215.0,2021,2020-21
Gabriel Deck,Oklahoma City Thunder,3870370.0,2021,2020-21
Tyrese Haliburton,Sacramento Kings,3831840.0,2021,2020-21
Stanley Johnson,Toronto Raptors,3804150.0,2021,2020-21
Jake Layman,Minnesota Timberwolves,3761085.0,2021,2020-21
Jerome Robinson,Washington Wizards,3737520.0,2021,2020-21
Danuel House Jr.,Houston Rockets,3717000.0,2021,2020-21
Kira Lewis Jr.,New Orleans Pelicans,3640200.0,2021,2020-21
Romeo Langford,Boston Celtics,3631200.0,2021,2020-21
Bobby Portis,Milwaukee Bucks,3623000.0,2021,2020-21
Maurice Harkless,Sacramento Kings,3623000.0,2021,2020-21
Wesley Matthews,Los Angeles Lakers,3623000.0,2021,2020-21
Kyle Kuzma,Los Angeles Lakers,3562178.0,2021,2020-21
Allonzo Trier,New York Knicks,3551000.0,2021,2020-21
Michael Porter Jr.,Denver Nuggets,3550800.0,2021,2020-21
Tony Bradley,Oklahoma City Thunder,3542060.0,2021,2020-21
Derrick White,San Antonio Spurs,3516284.0,2021,2020-21
Bismack Biyombo,Charlotte Hornets,3500000.0,2021,2020-21
Michael Beasley,Brooklyn Nets,3500000.0,2021,2020-21
Luca Vildoza,Milwaukee Bucks,3500000.0,2021,2020-21
T.J. McConnell,Indiana Pacers,3500000.0,2021,2020-21
Boban Marjanovic,Dallas Mavericks,3500000.0,2021,2020-21
Josh Hart,New Orleans Pelicans,3491159.0,2021,2020-21
Aaron Nesmith,Boston Celtics,3458400.0,2021,2020-21
Sekou Doumbouya,Detroit Pistons,3449400.0,2021,2020-21
Michael Carter-Williams,Orlando Magic,3300000.0,2021,2020-21
James Ennis III,Orlando Magic,3300000.0,2021,2020-21
Cole Anthony,Orlando Magic,3285120.0,2021,2020-21
Troy Brown Jr.,Chicago Bulls,3219480.0,2021,2020-21
Chuma Okeke,Orlando Magic,3121080.0,2021,2020-21
Isaiah Stewart,Detroit Pistons,3121080.0,2021,2020-21
Nickeil Alexander-Walker,New Orleans Pelicans,3113160.0,2021,2020-21
Patrick Patterson,LA Clippers,3077704.0,2021,2020-21
Donte DiVincenzo,Milwaukee Bucks,3044160.0,2021,2020-21
Trey Burke,Dallas Mavericks,3000000.0,2021,2020-21
Khem Birch,Toronto Raptors,3000000.0,2021,2020-21
Ryan Arcidiacono,Chicago Bulls,3000000.0,2021,2020-21
Aleksej Pokusevski,Oklahoma City Thunder,2964840.0,2021,2020-21
Goga Bitadze,Indiana Pacers,2957520.0,2021,2020-21
Luka Samanic,San Antonio Spurs,2892000.0,2021,2020-21
Lonnie Walker IV,San Antonio Spurs,2892000.0,2021,2020-21
Josh Green,Dallas Mavericks,2816760.0,2021,2020-21
Kevin Huerter,Atlanta Hawks,2761920.0,2021,2020-21
Alex Caruso,Los Angeles Lakers,2750000.0,2021,2020-21
Matisse Thybulle,Philadelphia 76ers,2711280.0,2021,2020-21
Saddiq Bey,Detroit Pistons,2689920.0,2021,2020-21
Josh Okogie,Minnesota Timberwolves,2651040.0,2021,2020-21
Marko Guduric,Memphis Grizzlies,2625000.0,2021,2020-21
Brandon Clarke,Memphis Grizzlies,2602920.0,2021,2020-21
Precious Achiuwa,Miami Heat,2582160.0,2021,2020-21
Tyler Herro,Miami Heat,2582160.0,2021,2020-21
Marc Gasol,Los Angeles Lakers,2564753.0,2021,2020-21
Nene Hilario,Atlanta Hawks,2564753.0,2021,2020-21
Grayson Allen,Memphis Grizzlies,2545320.0,2021,2020-21
Manu Ginobili,San Antonio Spurs,2500000.0,2021,2020-21
Grant Williams,Boston Celtics,2498760.0,2021,2020-21
Tyrese Maxey,Philadelphia 76ers,2478840.0,2021,2020-21
Emeka Okafor,Philadelphia 76ers,2445085.0,2021,2020-21
Kendrick Perkins,Cleveland Cavaliers,2445085.0,2021,2020-21
Chandler Hutchison,Washington Wizards,2443440.0,2021,2020-21
Tyler Zeller,Atlanta Hawks,2436046.0,2021,2020-21
Aaron Holiday,Indiana Pacers,2345640.0,2021,2020-21
Darius Bazley,Oklahoma City Thunder,2339160.0,2021,2020-21
Bryn Forbes,Milwaukee Bucks,2337145.0,2021,2020-21
Ty Jerome,Oklahoma City Thunder,2303040.0,2021,2020-21
Zeke Nnaji,Denver Nuggets,2284800.0,2021,2020-21
Mike Muscala,Oklahoma City Thunder,2283034.0,2021,2020-21
Ben McLemore,Los Angeles Lakers,2283034.0,2021,2020-21
Anfernee Simons,Portland Trail Blazers,2252040.0,2021,2020-21
Brad Wanamaker,Charlotte Hornets,2250000.0,2021,2020-21
Luke Kornet,Boston Celtics,2250000.0,2021,2020-21
Brandon Jennings,Milwaukee Bucks,2222803.0,2021,2020-21
Nassir Little,Portland Trail Blazers,2210640.0,2021,2020-21
Payton Pritchard,Boston Celtics,2193480.0,2021,2020-21
R.J. Hampton,Orlando Magic,2193040.0,2021,2020-21
Edmond Sumner,Indiana Pacers,2160000.0,2021,2020-21
Dylan Windler,Cleveland Cavaliers,2137440.0,2021,2020-21
Immanuel Quickley,New York Knicks,2105520.0,2021,2020-21
John Konchar,Memphis Grizzlies,2100000.0,2021,2020-21
Landry Shamet,Brooklyn Nets,2090040.0,2021,2020-21
Jordan Poole,Golden State Warriors,2063280.0,2021,2020-21
Bol Bol,Denver Nuggets,2058240.0,2021,2020-21
Sean Kilpatrick,Chicago Bulls,2054856.0,2021,2020-21
Keldon Johnson,San Antonio Spurs,2048040.0,2021,2020-21
Robert Williams III,Boston Celtics,2029920.0,2021,2020-21
Jacob Evans,New York Knicks,2017320.0,2021,2020-21
Kenrich Williams,Oklahoma City Thunder,2000000.0,2021,2020-21
Theo Maledon,Oklahoma City Thunder,2000000.0,2021,2020-21
Damyean Dotson,Cleveland Cavaliers,2000000.0,2021,2020-21
Gary Clark,Philadelphia 76ers,2000000.0,2021,2020-21
Omari Rasulala Spellman,New York Knicks,1988280.0,2021,2020-21
Cameron Payne,Phoenix Suns,1977011.0,2021,2020-21
Udoka Azubuike,Utah Jazz,1977000.0,2021,2020-21
Jaden McDaniels,Minnesota Timberwolves,1964760.0,2021,2020-21
Malachi Flynn,Toronto Raptors,1950600.0,2021,2020-21
Desmond Bane,Memphis Grizzlies,1936440.0,2021,2020-21
Jontay Porter,Memphis Grizzlies,1900000.0,2021,2020-21
Jahlil Okafor,Detroit Pistons,1882867.0,2021,2020-21
Marquese Chriss,Golden State Warriors,1824003.0,2021,2020-21
David Nwaba,Houston Rockets,1824003.0,2021,2020-21
DeAndre Liggins,Miami Heat,1795015.0,2021,2020-21
Georges Niang,Utah Jazz,1783557.0,2021,2020-21
PJ Dozier,Denver Nuggets,1762796.0,2021,2020-21
Damion Lee,Golden State Warriors,1762796.0,2021,2020-21
Furkan Korkmaz,Philadelphia 76ers,1762796.0,2021,2020-21
Alfonzo McKinnie,Los Angeles Lakers,1762796.0,2021,2020-21
Abdel Nader,Phoenix Suns,1752950.0,2021,2020-21
Semi Ojeleye,Boston Celtics,1752950.0,2021,2020-21
DeAndre' Bembry,Toronto Raptors,1737145.0,2021,2020-21
Kevin Porter Jr.,Houston Rockets,1717981.0,2021,2020-21
Shake Milton,Philadelphia 76ers,1701593.0,2021,2020-21
Thanasis Antetokounmpo,Milwaukee Bucks,1701593.0,2021,2020-21
Brandon Goodwin,Atlanta Hawks,1701593.0,2021,2020-21
Jonah Bolden,Phoenix Suns,1698450.0,2021,2020-21
Wes Iwundu,New Orleans Pelicans,1678854.0,2021,2020-21
Dragan Bender,Golden State Warriors,1678854.0,2021,2020-21
Isaac Bonga,Washington Wizards,1663861.0,2021,2020-21
Gary Trent Jr.,Toronto Raptors,1663861.0,2021,2020-21
Bruce Brown,Brooklyn Nets,1663861.0,2021,2020-21
Hamidou Diallo,Detroit Pistons,1663861.0,2021,2020-21
Kendrick Nunn,Miami Heat,1663861.0,2021,2020-21
Mitchell Robinson,New York Knicks,1663861.0,2021,2020-21
Jalen Brunson,Dallas Mavericks,1663861.0,2021,2020-21
Keita Bates-Diop,San Antonio Spurs,1663861.0,2021,2020-21
Duncan Robinson,Miami Heat,1663861.0,2021,2020-21
Svi Mykhailiuk,Oklahoma City Thunder,1663861.0,2021,2020-21
Jarred Vanderbilt,Minnesota Timberwolves,1663361.0,2021,2020-21
Julyan Stone,Chicago Bulls,1656092.0,2021,2020-21
MarShon Brooks,Chicago Bulls,1656092.0,2021,2020-21
Wenyen Gabriel,New Orleans Pelicans,1620564.0,2021,2020-21
Shaquille Harrison,Denver Nuggets,1620564.0,2021,2020-21
Isaiah Taylor,Toronto Raptors,1620564.0,2021,2020-21
Hassan Whiteside,Sacramento Kings,1620564.0,2021,2020-21
Tyler Johnson,Brooklyn Nets,1620564.0,2021,2020-21
Tyler Lydon,Sacramento Kings,1620564.0,2021,2020-21
Quinn Cook,Cleveland Cavaliers,1620564.0,2021,2020-21
Matthew Dellavedova,Cleveland Cavaliers,1620564.0,2021,2020-21
Kent Bazemore,Golden State Warriors,1620564.0,2021,2020-21
Drew Eubanks,San Antonio Spurs,1620564.0,2021,2020-21
Isaiah Thomas,New Orleans Pelicans,1620564.0,2021,2020-21
Nicolas Batum,LA Clippers,1620564.0,2021,2020-21
E'Twaun Moore,Phoenix Suns,1620564.0,2021,2020-21
Isaiah Hartenstein,Cleveland Cavaliers,1620564.0,2021,2020-21
Solomon Hill,Atlanta Hawks,1620564.0,2021,2020-21
Josh Gray,Brooklyn Nets,1620564.0,2021,2020-21
Wilson Chandler,Brooklyn Nets,1620564.0,2021,2020-21
Glenn Robinson III,Sacramento Kings,1620564.0,2021,2020-21
Udonis Haslem,Miami Heat,1620564.0,2021,2020-21
Harry Giles III,Portland Trail Blazers,1620564.0,2021,2020-21
Sterling Brown,Houston Rockets,1620564.0,2021,2020-21
Wayne Ellington,Detroit Pistons,1620564.0,2021,2020-21
Jared Dudley,Los Angeles Lakers,1620564.0,2021,2020-21
Dwight Howard,Philadelphia 76ers,1620564.0,2021,2020-21
Carmelo Anthony,Portland Trail Blazers,1620564.0,2021,2020-21
JaKarr Sampson,Indiana Pacers,1620564.0,2021,2020-21
Langston Galloway,Phoenix Suns,1620564.0,2021,2020-21
Frank Kaminsky,Phoenix Suns,1620564.0,2021,2020-21
Ryan Anderson,Houston Rockets,1620564.0,2021,2020-21
Jeff Green,Brooklyn Nets,1620564.0,2021,2020-21
Gerald Green,Houston Rockets,1620564.0,2021,2020-21
Reggie Jackson,LA Clippers,1620564.0,2021,2020-21
Markieff Morris,Los Angeles Lakers,1620564.0,2021,2020-21
J.J. Barea,Dallas Mavericks,1620564.0,2021,2020-21
Thon Maker,Cleveland Cavaliers,1620564.0,2021,2020-21
Jarell Martin,Cleveland Cavaliers,1620564.0,2021,2020-21
Raul Neto,Washington Wizards,1620564.0,2021,2020-21
Torrey Craig,Phoenix Suns,1620564.0,2021,2020-21
Willy Hernangomez,New Orleans Pelicans,1620564.0,2021,2020-21
Joe Johnson,Boston Celtics,1620564.0,2021,2020-21
Vince Carter,Atlanta Hawks,1620564.0,2021,2020-21
Dwight Buycks,Detroit Pistons,1600520.0,2021,2020-21
Monte Morris,Denver Nuggets,1588231.0,2021,2020-21
Antonio Blakeney,Chicago Bulls,1588231.0,2021,2020-21
Tyrone Wallace,New Orleans Pelicans,1588231.0,2021,2020-21
Malachi Richardson,Philadelphia 76ers,1569360.0,2021,2020-21
Georgios Papagiannis,Portland Trail Blazers,1544951.0,2021,2020-21
Chinanu Onuaku,Portland Trail Blazers,1544951.0,2021,2020-21
Wade Baldwin IV,Indiana Pacers,1544951.0,2021,2020-21
Isaiah Whitehead,Detroit Pistons,1544951.0,2021,2020-21
Paul Zipser,Chicago Bulls,1544951.0,2021,2020-21
Cody Martin,Charlotte Hornets,1517981.0,2021,2020-21
Mychal Mulder,Golden State Warriors,1517981.0,2021,2020-21
Jalen McDaniels,Charlotte Hornets,1517981.0,2021,2020-21
Dewan Hernandez,Toronto Raptors,1517981.0,2021,2020-21
Anzejs Pasecniks,Washington Wizards,1517981.0,2021,2020-21
Talen Horton-Tucker,Los Angeles Lakers,1517981.0,2021,2020-21
Nigel Williams-Goss,Utah Jazz,1517981.0,2021,2020-21
Luguentz Dort,Oklahoma City Thunder,1517981.0,2021,2020-21
KZ Okpala,Miami Heat,1517981.0,2021,2020-21
Terence Davis,Sacramento Kings,1517981.0,2021,2020-21
Miye Oni,Utah Jazz,1517981.0,2021,2020-21
Admiral Schofield,Orlando Magic,1517981.0,2021,2020-21
Isaiah Roby,Oklahoma City Thunder,1517981.0,2021,2020-21
Nic Claxton,Brooklyn Nets,1517981.0,2021,2020-21
Naz Reid,Minnesota Timberwolves,1517981.0,2021,2020-21
Eric Paschall,Golden State Warriors,1517981.0,2021,2020-21
Jalen Lecque,Indiana Pacers,1517981.0,2021,2020-21
Rayjon Tucker,Philadelphia 76ers,1517981.0,2021,2020-21
Caleb Martin,Charlotte Hornets,1517981.0,2021,2020-21
Ky Bowman,LA Clippers,1517981.0,2021,2020-21
Juwan Morgan,Utah Jazz,1517981.0,2021,2020-21
Terance Mann,LA Clippers,1517981.0,2021,2020-21
Alen Smailagic,Golden State Warriors,1517981.0,2021,2020-21
Jaylen Nowell,Minnesota Timberwolves,1517981.0,2021,2020-21
Carsen Edwards,Boston Celtics,1517981.0,2021,2020-21
Vlatko Cancar,Denver Nuggets,1517981.0,2021,2020-21
Daniel Gafford,Washington Wizards,1517981.0,2021,2020-21
Dean Wade,Cleveland Cavaliers,1517981.0,2021,2020-21
Matt Thomas,Utah Jazz,1517981.0,2021,2020-21
Javonte Green,Chicago Bulls,1517981.0,2021,2020-21
Justin James,Sacramento Kings,1517981.0,2021,2020-21
Bruno Fernando,Atlanta Hawks,1517981.0,2021,2020-21
Chris Silva,Sacramento Kings,1517981.0,2021,2020-21
Chris Clemons,Atlanta Hawks,1517981.0,2021,2020-21
Omri Casspi,Memphis Grizzlies,1512601.0,2021,2020-21
Isaiah Canaan,Milwaukee Bucks,1512601.0,2021,2020-21
Dwyane Wade,Miami Heat,1512601.0,2021,2020-21
Robert Woodard II,Sacramento Kings,1500000.0,2021,2020-21
